run_id,key,value,step,timestamp
07cd1f65e1ec404297570d67af039c7f,train_loss,2.3820741176605225,4,1715058747288
07cd1f65e1ec404297570d67af039c7f,train_loss,2.359473466873169,9,1715058747709
07cd1f65e1ec404297570d67af039c7f,train_loss,2.175743818283081,14,1715058748111
07cd1f65e1ec404297570d67af039c7f,train_loss,2.3008956909179688,19,1715058748513
07cd1f65e1ec404297570d67af039c7f,train_loss,1.9958003759384155,24,1715058748912
07cd1f65e1ec404297570d67af039c7f,train_loss,2.307814598083496,29,1715058749329
07cd1f65e1ec404297570d67af039c7f,train_loss,2.136157512664795,34,1715058749730
07cd1f65e1ec404297570d67af039c7f,train_loss,2.1832101345062256,39,1715058750133
07cd1f65e1ec404297570d67af039c7f,train_loss,2.219154119491577,44,1715058750535
07cd1f65e1ec404297570d67af039c7f,train_loss,2.303544044494629,49,1715058750975
07cd1f65e1ec404297570d67af039c7f,train_loss,1.9419671297073364,54,1715058751384
07cd1f65e1ec404297570d67af039c7f,train_loss,1.9941580295562744,59,1715058751796
07cd1f65e1ec404297570d67af039c7f,train_loss,1.9610944986343384,64,1715058752201
07cd1f65e1ec404297570d67af039c7f,train_loss,1.970207691192627,69,1715058752605
07cd1f65e1ec404297570d67af039c7f,train_loss,2.0562736988067627,74,1715058753001
07cd1f65e1ec404297570d67af039c7f,train_loss,2.102342128753662,79,1715058753403
07cd1f65e1ec404297570d67af039c7f,train_loss,1.9870847463607788,84,1715058753802
07cd1f65e1ec404297570d67af039c7f,train_loss,2.0645031929016113,89,1715058754204
07cd1f65e1ec404297570d67af039c7f,train_loss,2.1004090309143066,94,1715058754623
07cd1f65e1ec404297570d67af039c7f,train_loss,0.8866700530052185,99,1715058755021
07cd1f65e1ec404297570d67af039c7f,train_loss,1.5072004795074463,104,1715058755427
07cd1f65e1ec404297570d67af039c7f,train_loss,1.2907679080963135,109,1715058755854
07cd1f65e1ec404297570d67af039c7f,train_loss,0.7410672307014465,114,1715058756265
07cd1f65e1ec404297570d67af039c7f,train_loss,1.8271944522857666,119,1715058756663
07cd1f65e1ec404297570d67af039c7f,train_loss,1.553709626197815,124,1715058757068
07cd1f65e1ec404297570d67af039c7f,train_loss,2.156647205352783,129,1715058757481
07cd1f65e1ec404297570d67af039c7f,train_loss,0.5571834444999695,134,1715058757891
07cd1f65e1ec404297570d67af039c7f,train_loss,0.5384189486503601,139,1715058758291
07cd1f65e1ec404297570d67af039c7f,train_loss,2.037047863006592,144,1715058758720
07cd1f65e1ec404297570d67af039c7f,train_loss,1.1313766241073608,149,1715058759108
07cd1f65e1ec404297570d67af039c7f,train_loss,1.2420836687088013,154,1715058759507
07cd1f65e1ec404297570d67af039c7f,train_loss,1.0169109106063843,159,1715058759908
07cd1f65e1ec404297570d67af039c7f,train_loss,0.8099163770675659,164,1715058760312
07cd1f65e1ec404297570d67af039c7f,train_loss,2.153862714767456,169,1715058760718
07cd1f65e1ec404297570d67af039c7f,train_loss,1.5319911241531372,174,1715058761121
07cd1f65e1ec404297570d67af039c7f,train_loss,1.270125389099121,179,1715058761523
07cd1f65e1ec404297570d67af039c7f,train_loss,0.6318228244781494,184,1715058761919
07cd1f65e1ec404297570d67af039c7f,train_loss,1.0760892629623413,189,1715058762325
07cd1f65e1ec404297570d67af039c7f,train_loss,0.8487619757652283,194,1715058762721
07cd1f65e1ec404297570d67af039c7f,train_loss,0.6363919377326965,199,1715058763125
07cd1f65e1ec404297570d67af039c7f,train_loss,0.2475484013557434,204,1715058763559
07cd1f65e1ec404297570d67af039c7f,train_loss,1.6593308448791504,209,1715058763966
07cd1f65e1ec404297570d67af039c7f,train_loss,1.0715692043304443,214,1715058764389
07cd1f65e1ec404297570d67af039c7f,train_loss,1.1364485025405884,219,1715058764796
07cd1f65e1ec404297570d67af039c7f,train_loss,1.0170105695724487,224,1715058765207
07cd1f65e1ec404297570d67af039c7f,train_loss,0.3950185775756836,229,1715058765628
07cd1f65e1ec404297570d67af039c7f,train_loss,0.6603914499282837,234,1715058766047
07cd1f65e1ec404297570d67af039c7f,train_loss,0.526654839515686,239,1715058766458
07cd1f65e1ec404297570d67af039c7f,train_loss,1.1393483877182007,244,1715058766875
07cd1f65e1ec404297570d67af039c7f,train_loss,0.4188949465751648,249,1715058767288
07cd1f65e1ec404297570d67af039c7f,train_loss,0.4609612226486206,254,1715058767687
07cd1f65e1ec404297570d67af039c7f,train_loss,1.9237747192382812,259,1715058768101
07cd1f65e1ec404297570d67af039c7f,train_loss,1.7478464841842651,264,1715058768526
07cd1f65e1ec404297570d67af039c7f,train_loss,0.9776878952980042,269,1715058768940
07cd1f65e1ec404297570d67af039c7f,train_loss,1.328385591506958,274,1715058769359
07cd1f65e1ec404297570d67af039c7f,train_loss,1.12381911277771,279,1715058769761
07cd1f65e1ec404297570d67af039c7f,train_loss,0.7305013537406921,284,1715058770160
07cd1f65e1ec404297570d67af039c7f,train_loss,0.6171088814735413,289,1715058770551
07cd1f65e1ec404297570d67af039c7f,train_loss,1.526219129562378,294,1715058770982
07cd1f65e1ec404297570d67af039c7f,train_loss,0.5363112688064575,299,1715058771390
07cd1f65e1ec404297570d67af039c7f,train_loss,0.9270393252372742,304,1715058771808
07cd1f65e1ec404297570d67af039c7f,train_loss,0.7659892439842224,309,1715058772205
07cd1f65e1ec404297570d67af039c7f,train_loss,0.6212041974067688,314,1715058772619
07cd1f65e1ec404297570d67af039c7f,train_loss,0.3756510317325592,319,1715058773029
07cd1f65e1ec404297570d67af039c7f,train_loss,0.5974240899085999,324,1715058773440
07cd1f65e1ec404297570d67af039c7f,train_loss,0.6875683665275574,329,1715058773863
07cd1f65e1ec404297570d67af039c7f,train_loss,1.353517770767212,334,1715058774278
07cd1f65e1ec404297570d67af039c7f,train_loss,0.5084503293037415,339,1715058774688
07cd1f65e1ec404297570d67af039c7f,train_loss,2.2666473388671875,344,1715058775094
07cd1f65e1ec404297570d67af039c7f,train_loss,2.1597769260406494,349,1715058775494
07cd1f65e1ec404297570d67af039c7f,train_loss,1.6417838335037231,354,1715058775895
07cd1f65e1ec404297570d67af039c7f,train_loss,0.06396932899951935,359,1715058776301
07cd1f65e1ec404297570d67af039c7f,train_loss,1.78128981590271,364,1715058802634
07cd1f65e1ec404297570d67af039c7f,train_loss,0.38101688027381897,369,1715058803036
07cd1f65e1ec404297570d67af039c7f,train_loss,0.7360724210739136,374,1715058803442
07cd1f65e1ec404297570d67af039c7f,train_loss,0.1934543251991272,379,1715058803832
07cd1f65e1ec404297570d67af039c7f,train_loss,0.13519665598869324,384,1715058804247
07cd1f65e1ec404297570d67af039c7f,train_loss,0.5991796255111694,389,1715058804660
07cd1f65e1ec404297570d67af039c7f,train_loss,1.0605084896087646,394,1715058805054
07cd1f65e1ec404297570d67af039c7f,train_loss,0.4957553446292877,399,1715058805452
07cd1f65e1ec404297570d67af039c7f,train_loss,2.1735053062438965,404,1715058805856
07cd1f65e1ec404297570d67af039c7f,train_loss,0.29128170013427734,409,1715058806264
07cd1f65e1ec404297570d67af039c7f,train_loss,0.24707470834255219,414,1715058806660
07cd1f65e1ec404297570d67af039c7f,train_loss,0.4494679272174835,419,1715058807068
07cd1f65e1ec404297570d67af039c7f,train_loss,0.30252325534820557,424,1715058807468
07cd1f65e1ec404297570d67af039c7f,train_loss,0.4726395308971405,429,1715058807867
07cd1f65e1ec404297570d67af039c7f,train_loss,0.06324122846126556,434,1715058808299
07cd1f65e1ec404297570d67af039c7f,train_loss,0.43316948413848877,439,1715058808696
07cd1f65e1ec404297570d67af039c7f,train_loss,1.3197957277297974,444,1715058809098
07cd1f65e1ec404297570d67af039c7f,train_loss,0.5075368881225586,449,1715058809507
07cd1f65e1ec404297570d67af039c7f,train_loss,1.282151222229004,454,1715058809907
